"sp","rho","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","vlag_1","vlag_2","vlag_3","vlag_4","vlag_5","vlag_6","vlag_7","vlag_8","vlag_9","vlag_10"
61,0.87928808220688,61,9,20,58,94,69,40,94,76,51,1,1,1,3,2,2,2,3,3,2
61,0.879189789913715,61,40,39,58,101,113,22,41,83,111,1,2,3,1,1,2,1,3,3,1
61,0.87895464639064,61,81,10,101,53,94,13,84,36,58,1,1,1,3,1,2,1,1,1,3
61,0.878906853212923,61,17,40,105,85,48,38,70,58,24,1,1,1,2,3,1,1,3,3,2
61,0.878904262571134,61,3,101,66,52,107,37,15,67,104,1,1,2,1,3,1,2,3,2,3
61,0.878791218857754,61,14,88,109,88,89,19,94,42,114,1,1,3,3,1,2,3,2,2,1
61,0.878467796677655,61,90,2,35,75,56,14,99,111,73,1,1,1,2,1,3,1,3,3,1
61,0.878342073184203,61,53,20,24,78,116,76,117,58,86,1,2,2,1,1,1,1,3,1,1
61,0.878195928129721,61,81,116,88,86,3,58,112,42,85,1,1,1,1,1,1,1,2,1,3
61,0.878024029026969,61,22,35,54,29,112,82,115,114,58,1,1,1,3,1,3,1,3,3,1
61,0.877947876015869,61,87,48,88,90,69,37,115,27,69,1,1,1,3,2,1,1,2,2,2
61,0.87783049919334,61,74,78,73,9,6,90,25,58,20,1,1,3,1,1,3,3,1,2,3
61,0.877774499926705,61,78,63,2,14,101,19,29,41,58,1,3,1,1,1,1,2,2,3,3
61,0.8777132722153,61,41,21,35,76,58,113,82,105,47,1,3,1,1,2,2,2,1,2,1
61,0.877605601961596,61,116,12,105,67,88,16,58,98,35,1,3,3,1,2,1,2,3,2,1
61,0.877576523563232,61,101,14,67,53,85,104,116,19,85,1,3,1,3,2,2,1,1,1,1
61,0.877511376117436,61,89,58,8,76,95,53,73,17,88,1,2,3,3,1,1,3,1,1,3
61,0.877440911524226,61,21,37,105,29,81,58,16,74,19,1,2,1,2,1,2,1,1,2,3
61,0.87729765577665,61,55,87,58,88,20,101,100,55,66,1,3,1,3,1,3,1,1,2,3
61,0.877165564521629,61,75,56,44,35,29,105,63,70,58,1,1,3,2,3,1,2,2,2,3
61,0.877148058070127,61,110,12,3,109,28,38,53,117,79,1,1,1,1,3,1,2,1,1,1
61,0.877101269373186,61,104,74,52,95,32,45,58,29,75,1,3,2,2,1,3,2,3,2,2
61,0.877027954480703,61,112,69,11,79,82,76,42,110,118,1,2,3,1,1,2,3,2,1,1
61,0.876811495621678,61,65,111,13,109,14,40,79,42,52,1,1,1,2,2,1,3,1,2,2
61,0.876781021990624,61,112,3,82,102,96,20,9,49,104,1,1,1,2,2,1,3,2,2,1
61,0.876757030916158,61,74,16,66,86,69,117,60,58,44,1,2,3,1,3,1,1,2,3,1
61,0.876748958655541,61,102,3,48,117,88,19,17,87,77,1,1,1,1,1,1,3,1,3,1
61,0.876601530392875,61,16,66,105,109,6,87,102,76,74,1,1,1,1,1,1,1,2,1,1
61,0.87634486873869,61,109,104,62,98,118,2,53,66,101,1,2,1,2,3,1,1,2,2,3
61,0.876290879906423,61,14,30,22,95,82,113,102,79,104,1,3,1,1,1,2,1,2,1,3
61,0.876271365516045,61,103,19,70,26,58,63,15,63,106,1,1,3,2,1,3,3,2,2,1
61,0.876048132749374,61,111,115,17,79,66,57,83,19,69,1,1,3,1,1,2,3,3,3,1
61,0.875982042825367,61,87,100,16,96,40,59,109,115,58,1,2,1,2,2,3,3,3,3,3
61,0.87591609908909,61,94,101,23,46,18,3,74,101,34,1,2,1,1,1,3,1,1,3,1
61,0.875910110479031,61,41,58,99,75,32,15,116,22,64,1,3,1,1,1,3,2,3,1,3
61,0.875905736846741,61,90,46,114,107,12,27,39,17,22,1,1,1,1,1,1,1,3,1,1
61,0.875892628343552,61,69,40,109,16,85,69,113,35,42,1,1,3,2,2,2,3,2,2,2
61,0.875697251953078,61,50,46,60,78,44,58,20,29,76,1,1,3,2,2,1,2,3,1,3
61,0.875541715371565,61,104,30,18,96,92,8,45,86,91,1,1,3,2,1,1,2,2,1,1
61,0.875491896929817,61,53,50,45,31,10,74,107,37,64,1,1,3,2,1,1,1,2,1,3
61,0.87533268397578,61,59,64,46,9,78,64,32,57,67,1,1,2,1,1,1,1,2,1,2
61,0.875298415441627,61,13,60,23,25,8,2,12,86,117,1,1,1,3,1,2,1,2,1,3
61,0.875222891737163,61,58,77,108,105,28,45,58,57,107,1,1,1,1,1,2,2,2,1,3
61,0.875173736515719,61,83,105,57,94,57,40,91,38,58,1,3,1,1,1,3,2,3,2,3
61,0.87510543825425,61,69,103,3,27,105,30,11,64,106,1,3,2,1,2,1,1,1,2,1
61,0.875096402192183,61,58,99,39,63,16,91,25,104,76,1,1,1,3,1,1,3,1,3,2
61,0.874978298470609,61,75,13,82,89,46,64,105,8,15,1,2,1,1,2,2,3,1,1,1
61,0.874939672682725,61,87,25,118,109,70,53,63,89,51,1,1,1,1,3,3,1,2,2,3
61,0.874688414732379,61,15,33,46,60,6,109,116,84,60,1,2,1,1,3,1,1,1,1,2
61,0.874632361118167,61,115,69,59,82,86,109,69,44,14,1,3,3,3,3,1,3,2,1,2
61,0.874621636548655,61,40,67,47,35,74,60,67,37,88,1,1,1,1,3,1,1,3,1,1
61,0.874603328241086,61,113,104,50,109,48,118,18,11,84,1,3,1,1,3,2,1,3,1,1
61,0.874419308513591,61,73,59,10,58,44,75,6,51,9,1,1,1,1,2,1,2,3,2,2
61,0.87437218048416,61,48,19,86,13,46,29,38,105,52,1,1,2,2,1,1,2,2,1,2
61,0.874289254812044,61,29,65,91,81,98,18,114,11,30,1,1,1,2,1,1,1,1,1,1
61,0.874286770907952,61,35,46,45,58,5,17,98,117,65,1,3,2,1,3,1,1,2,3,3
61,0.87425389425632,61,54,12,58,72,55,16,23,59,22,1,1,1,3,2,2,3,3,2,1
61,0.87420717063687,61,17,107,91,98,42,100,103,88,108,1,1,1,3,1,1,1,2,1,2
61,0.874204995993447,61,109,13,23,9,18,46,15,65,43,1,2,1,1,1,2,1,1,1,2
61,0.874184752064219,61,39,86,118,71,71,96,92,35,88,1,3,1,1,2,1,3,1,2,1
61,0.874157615026386,61,80,16,31,57,107,21,16,32,38,1,1,1,1,2,2,2,2,2,3
61,0.874133608073152,61,69,44,116,9,15,21,64,85,113,1,1,2,3,1,3,3,3,1,1
61,0.873952566738111,61,19,24,56,54,114,106,112,45,6,1,2,3,3,1,1,1,3,1,1
61,0.873884367398848,61,49,96,63,9,48,97,21,111,101,1,2,2,1,1,3,1,2,1,1
61,0.873796879521194,61,117,70,113,55,32,12,31,106,25,1,2,3,2,1,1,3,1,1,1
61,0.873738994736503,61,44,70,6,56,116,118,46,10,84,1,1,1,1,3,2,1,2,2,2
61,0.873711462717034,61,91,48,37,78,86,29,54,72,109,1,1,2,1,3,1,1,1,1,1
61,0.87369938357394,61,95,60,47,1,45,42,14,67,45,1,1,2,2,1,3,1,1,2,2
61,0.87358914152898,61,102,13,31,29,42,13,97,114,17,1,1,3,1,2,2,1,1,1,1
61,0.873484855057621,61,110,5,116,46,54,95,25,5,12,1,2,2,1,1,2,1,2,1,2
61,0.87323777425622,61,40,95,16,89,114,21,47,115,5,1,2,1,3,2,1,1,1,3,3
61,0.873202464443018,61,21,60,55,41,75,113,97,49,105,1,2,1,3,2,1,3,2,2,2
61,0.873050077080921,61,82,59,44,77,14,46,70,116,93,1,3,1,2,2,1,1,2,1,1
61,0.872804613476782,61,8,75,109,103,118,44,27,101,108,1,3,1,2,3,1,1,1,1,2
61,0.872802128382442,61,23,17,34,3,94,46,20,50,76,1,2,2,1,1,1,1,1,1,1
61,0.87273268244342,61,96,25,62,6,35,69,97,116,11,1,2,2,3,1,1,1,1,1,1
61,0.87270970265004,61,49,86,73,37,16,12,79,59,67,1,2,1,2,1,3,3,1,2,1
61,0.872637560058798,61,20,29,59,105,58,12,72,109,24,1,2,1,2,2,3,1,3,3,2
61,0.872612163555854,61,107,59,43,15,104,53,13,78,114,1,2,1,3,2,3,2,1,2,1
61,0.872608992479583,61,16,88,94,16,15,29,77,57,118,1,2,1,1,1,1,1,1,1,1
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.974149420464885,62,84,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.972112393271608,62,41,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971777255196473,62,101,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971375832111288,62,43,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
62,0.971355701724148,62,25,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
63,0.920774252859128,63,61,94,77,58,26,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
63,0.920590993152826,63,112,15,60,13,9,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
63,0.918718136803466,63,16,13,38,40,108,NA,NA,NA,NA,1,1,1,3,1,2,NA,NA,NA,NA
63,0.916954474708436,63,47,41,46,62,61,NA,NA,NA,NA,1,2,3,2,1,1,NA,NA,NA,NA
63,0.915813288339988,63,28,42,13,24,88,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
63,0.914446066173869,63,69,65,92,95,115,NA,NA,NA,NA,1,1,2,2,1,2,NA,NA,NA,NA
63,0.913798293578134,63,26,96,50,5,53,NA,NA,NA,NA,1,1,1,3,3,2,NA,NA,NA,NA
63,0.913615832926648,63,61,109,55,94,46,NA,NA,NA,NA,1,2,2,3,1,3,NA,NA,NA,NA
63,0.91326581820354,63,61,108,109,94,102,NA,NA,NA,NA,1,2,3,3,1,2,NA,NA,NA,NA
63,0.912977052933091,63,101,16,13,61,39,NA,NA,NA,NA,1,1,3,1,3,1,NA,NA,NA,NA
63,0.912670306483777,63,109,85,12,61,74,NA,NA,NA,NA,1,3,2,2,2,1,NA,NA,NA,NA
63,0.91229517698892,63,113,74,35,15,23,NA,NA,NA,NA,1,3,1,1,3,2,NA,NA,NA,NA
63,0.911999334845273,63,14,98,115,30,24,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA
63,0.911775877407768,63,30,53,109,41,8,NA,NA,NA,NA,1,1,2,3,1,1,NA,NA,NA,NA
63,0.911642921361937,63,35,46,5,22,25,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
63,0.911430678496338,63,35,80,13,98,76,NA,NA,NA,NA,1,1,3,1,2,1,NA,NA,NA,NA
63,0.911412720407185,63,112,6,3,24,70,NA,NA,NA,NA,1,3,1,2,1,1,NA,NA,NA,NA
63,0.911216556127999,63,16,56,74,104,2,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
63,0.910618323076763,63,46,95,17,27,60,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
63,0.910510322710156,63,2,46,13,24,40,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
63,0.910358105691771,63,24,55,48,115,57,NA,NA,NA,NA,1,1,3,1,2,1,NA,NA,NA,NA
63,0.910209963370318,63,66,61,101,91,33,NA,NA,NA,NA,1,1,2,1,1,3,NA,NA,NA,NA
63,0.910185298704793,63,46,3,111,14,13,NA,NA,NA,NA,1,3,2,2,1,1,NA,NA,NA,NA
63,0.909991747678044,63,43,29,7,42,84,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
63,0.909976968816679,63,107,76,60,88,96,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
63,0.909831456581279,63,52,29,55,93,46,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
63,0.90964303058602,63,50,66,108,61,58,NA,NA,NA,NA,1,1,1,2,2,3,NA,NA,NA,NA
63,0.909241417530771,63,57,26,10,95,110,NA,NA,NA,NA,1,1,1,3,1,3,NA,NA,NA,NA
63,0.909081893878599,63,95,3,56,38,72,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
63,0.908966356219035,63,69,76,77,62,90,NA,NA,NA,NA,1,3,3,1,2,3,NA,NA,NA,NA
63,0.908904127462393,63,84,107,39,92,19,NA,NA,NA,NA,1,1,3,3,3,1,NA,NA,NA,NA
63,0.908800096923004,63,93,19,42,13,65,NA,NA,NA,NA,1,2,1,2,1,2,NA,NA,NA,NA
63,0.908630496218294,63,98,107,74,102,52,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA
63,0.90844716806294,63,48,65,6,85,87,NA,NA,NA,NA,1,1,3,1,3,1,NA,NA,NA,NA
63,0.908422125716415,63,93,91,94,12,47,NA,NA,NA,NA,1,3,1,1,3,3,NA,NA,NA,NA
63,0.90821612623008,63,58,50,22,100,88,NA,NA,NA,NA,1,3,1,1,1,3,NA,NA,NA,NA
63,0.908213807869183,63,46,40,92,21,94,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA
63,0.908171000105013,63,30,77,18,35,43,NA,NA,NA,NA,1,3,1,1,3,2,NA,NA,NA,NA
63,0.908141107795447,63,15,69,13,76,110,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
63,0.908095150701804,63,98,49,84,51,102,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
63,0.908060804621387,63,97,3,51,10,22,NA,NA,NA,NA,1,1,1,1,3,1,NA,NA,NA,NA
63,0.908053236806256,63,14,84,76,15,81,NA,NA,NA,NA,1,3,1,1,2,1,NA,NA,NA,NA
63,0.907815328281385,63,10,109,61,103,5,NA,NA,NA,NA,1,1,3,2,1,1,NA,NA,NA,NA
63,0.907790053159595,63,90,53,41,90,18,NA,NA,NA,NA,1,3,3,3,1,1,NA,NA,NA,NA
63,0.907719589829773,63,46,52,117,6,115,NA,NA,NA,NA,1,3,1,1,1,2,NA,NA,NA,NA
63,0.90771802638144,63,38,30,81,37,92,NA,NA,NA,NA,1,3,3,1,1,2,NA,NA,NA,NA
63,0.907651265139156,63,91,107,114,20,35,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
63,0.907554946803874,63,61,41,107,100,47,NA,NA,NA,NA,1,1,3,2,2,3,NA,NA,NA,NA
63,0.907470507260051,63,52,13,82,46,66,NA,NA,NA,NA,1,3,1,1,1,1,NA,NA,NA,NA
63,0.907404324468756,63,74,23,31,30,107,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
63,0.907248878688764,63,58,97,6,101,5,NA,NA,NA,NA,1,3,2,2,1,3,NA,NA,NA,NA
63,0.907240999529108,63,91,57,74,16,102,NA,NA,NA,NA,1,3,1,1,1,3,NA,NA,NA,NA
63,0.907193895836538,63,105,35,80,73,115,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
63,0.906850307746627,63,110,55,116,77,74,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
63,0.906768917859195,63,96,48,5,50,47,NA,NA,NA,NA,1,1,3,3,1,3,NA,NA,NA,NA
63,0.906701011468212,63,77,42,91,111,22,NA,NA,NA,NA,1,1,3,2,3,1,NA,NA,NA,NA
