"","Day003","Day004","Day005","Day006","Day007","Day008","Day009","Day010","Day011","Day012","Day013","Day014","Day015","Day016","Day017","Day018","Day019","Day020","Day021","Day022","Day023","Day024","Day025","Day026","Day027","Day028","Day029","Day030","Day031","Day032","Day033","Day034","Day035","Day036","Day037","Day038","Day039","Day040","Day041","Day042","Day043","Day044","Day045","Day046","Day047","Day048","Day049","Day050","Day051","Day052","Day053","Day054","Day055","Day056","Day057","Day058","Day059","Day060","Day061","Day062","Day063","Day064","Day065","Day066","Day067","Day068","Day069","Day070","Day071","Day072","Day073","Day074","Day075","Day076","Day077","Day078","Day079","Day080","Day081","Day082","Day083","Day084","Day085","Day086","Day087","Day088","Day089","Day090","Day091","Day092","Day093","Day094","Day095","Day096","Day097","Day098","Day099","Day100","Day101","Day102","Day103","Day104","Day105","Day106","Day107","Day108","Day109","Day110"
"Day085",0.734144451478731,0.741194727678001,0.744218007038721,0.749857490966253,0.757852852670674,0.765202179583565,0.768887794979599,0.771891262316313,0.77866506677,0.781150911377964,0.80592406566903,0.823482486220882,0.778884542567739,0.761927597274284,0.731792984024635,0.723144899974463,0.705437673328526,0.699007647675921,0.696833984994546,0.721957744475829,0.718708271642503,0.717799902231657,0.763247548429346,0.752926129367529,0.793364872436568,0.76872854320456,0.778162919878909,0.685010027397324,0.702727802368109,0.72327196663415,0.68956088576379,0.717370870834347,0.748401572239999,0.66038281439849,0.662946474030112,0.696132946940248,0.694480380553055,0.629103544801454,0.655655404417948,0.684820448551575,0.649089259928245,0.684084952435784,0.674281607583485,0.653620247860391,0.612244501900612,0.636147070003627,0.572128326260648,0.591239240551825,0.550908994396109,0.575564987300932,0.528735160675863,0.522859932001829,0.578531822603678,0.517709158989646,0.499581250882518,0.439072610728046,0.403064874590893,0.359973362604399,0.359217340297184,0.338533215896615,0.329331946315926,0.302658850019734,0.304513479532613,0.312151955666561,0.323812478006619,0.289375001378681,0.256991227106258,0.247021847950119,0.22591826113324,0.211307760901548,0.177303088054113,0.168388782351684,0.155607701270446,0.124528469896189,0.129204315734354,0.115593319978293,0.11532107432673,0.0809372581048562,0.067599839757832,0.0616961795165424,0.074873543152995,0.0641705594533957,0,0.0691808202398114,0.0727763023297304,0.0736550362068413,0.0895176107490281,0.0929200325718584,0.100103199146997,0.120398475625602,0.129515016847877,0.124957823999377,0.143903229137232,0.146085134638426,0.135299213141088,0.132072443137924,0.137856201134486,0.136659954651366,0.144133045835765,0.135006530549725,0.136658682245032,0.149916651681499,0.156702904198433,0.171882418361016,0.168618140083372,0.193526161591935,0.203573856426107,0.192467259815774
"Day086",0.733369010559332,0.74131096776776,0.747145739157814,0.7535705435645,0.768361154589887,0.775021473740124,0.779383041105443,0.779946905082103,0.786585643274542,0.789231630032646,0.812533963440621,0.828696728330556,0.786853108051971,0.768415951320527,0.735224341905153,0.722357770396377,0.703643363652599,0.696901160720608,0.69468611394969,0.721185754237881,0.717419839885103,0.726147361323693,0.768602181956197,0.758346038095373,0.804171728389791,0.779200260451104,0.788512206063746,0.693104779142172,0.714174869591436,0.735727821234355,0.68966150772948,0.724367025606184,0.754643374398215,0.675263935905463,0.677463196336767,0.709970088344502,0.70848320586644,0.651651271432643,0.676027878105918,0.704758226235429,0.67254458605602,0.70342488473076,0.695375989678939,0.674626696677179,0.633915470633796,0.656730148044029,0.59323942480542,0.607552188647283,0.568874739867845,0.583949641527772,0.544536700478715,0.532851255756351,0.587279094901272,0.530188103843425,0.512454956178007,0.458125846449409,0.42347219660648,0.378859272846586,0.377394542289148,0.356500141540438,0.34556932185419,0.319492717906309,0.320589076911147,0.315877501275254,0.323159708794453,0.296047619209836,0.262285610502049,0.254432749975563,0.233577836942336,0.214638596991731,0.185055157167794,0.176135925766506,0.15862698702731,0.133712462337006,0.141960493772965,0.12634601214,0.130288042716971,0.0997399607695143,0.0809552150611183,0.0748243096132659,0.0827564178387933,0.0728196169898052,0.0691808202398114,0,0.0572902348671355,0.0573163187248415,0.0818018145742738,0.0761518866277655,0.0879780256322433,0.104979340488452,0.117111739800091,0.112903292951935,0.130603712876082,0.133046911218713,0.125554971101211,0.121972528898292,0.129320972004955,0.130881633251257,0.139984770514501,0.130290010599577,0.141674304084292,0.149706544089281,0.155338396695583,0.173471187606122,0.166809991239153,0.192802934954756,0.209048242487231,0.193673904048538
"Day087",0.745214095313247,0.7500028639525,0.756391305602692,0.76225839025,0.770957849258158,0.777637868238875,0.782598306644782,0.78305997085156,0.788336651604708,0.790441778313235,0.814153322414424,0.830224170716605,0.787483769282125,0.767308044108143,0.74022099919831,0.728739864087793,0.713178207961395,0.708062432619346,0.70514657220705,0.727296468999093,0.721296788175328,0.727546883195479,0.767677719463737,0.760445523561615,0.802012252042181,0.776921581839884,0.786477354483986,0.695879601129123,0.713829780311399,0.73609213263736,0.693985477336228,0.724091285547584,0.756360670113909,0.67657517173,0.676459555271618,0.70633385155357,0.705728128465585,0.647319201343548,0.669115291950146,0.697159046763943,0.667570565460026,0.698664118888906,0.691261330666106,0.668014626021659,0.628346976962126,0.651119138365578,0.586828460548921,0.607318620372329,0.56772841755732,0.584781997649445,0.54654298257506,0.536895432131374,0.585578671993423,0.534478922687672,0.515732883459684,0.461944524853451,0.427056641635729,0.380981438309763,0.380306189562113,0.361137237430417,0.349792441193456,0.316593852571255,0.321166697996058,0.317637637979529,0.327626500719829,0.298721558691429,0.266990749959733,0.256953958431145,0.234572047315186,0.227002099041595,0.197310925903946,0.186714442721535,0.170272623440216,0.145779772097596,0.151812555693036,0.133395440328675,0.136668652635467,0.104337704943869,0.0867939416515469,0.0732079061636606,0.0850978936605314,0.06870620469,0.0727763023297304,0.0572902348671355,0,0.0573730336228686,0.0820982433957468,0.0669810402280142,0.0920799135445396,0.105075807193152,0.110913975396673,0.108594886307828,0.129030974544193,0.130063278737399,0.119338028978354,0.119600980525166,0.12464843717313,0.120982798959234,0.130237574733465,0.117222512067033,0.13340877419301,0.142724510589995,0.148334723407225,0.16366146983982,0.1577695519621,0.184542824301459,0.200457317036025,0.186221556785242
"Day088",0.750770299593801,0.756957794882988,0.761873357892382,0.767680395389293,0.777100495098733,0.783446175918089,0.786792055113604,0.787964526460459,0.791127666123134,0.796204963941848,0.816670806661833,0.832835448653343,0.789468419000527,0.77588443621681,0.746782997468735,0.739433858988699,0.722658602602775,0.713723557371393,0.712800306368617,0.733706587420002,0.730985368005558,0.733021697586653,0.772092903063165,0.760442602451199,0.805460875240274,0.780371281119137,0.789140140152622,0.704567832760682,0.720517758363014,0.740753019417778,0.700189471548501,0.730563891858654,0.758143467943629,0.680950926762763,0.683526884424241,0.711935986275598,0.711496921117213,0.655255224467934,0.678213913033565,0.706450113535872,0.67405811406326,0.703814013891114,0.694415032488471,0.674757566224635,0.635054687947226,0.655660661189669,0.598844542924126,0.611713608218058,0.575495984365426,0.592325854245035,0.55064904027326,0.5430753204603,0.591135659239999,0.538622496546148,0.518251578968905,0.463612750234865,0.43120870845844,0.388225443034706,0.384863846096924,0.362015478495949,0.352348375029899,0.32338463730781,0.323973633683239,0.325277869816747,0.331651628296684,0.302832329209542,0.268293516039269,0.259888444530706,0.2381809765162,0.232696510632202,0.199971752116001,0.192575172334037,0.175117582083502,0.149576572462202,0.156943596036861,0.140180806554018,0.13887635217,0.111387450150012,0.0878372989578717,0.0795532740407956,0.0884148291372104,0.0796457212668142,0.0736550362068413,0.0573163187248415,0.0573730336228686,0,0.0744956498922347,0.0626779579253134,0.083846999361227,0.0943207608390568,0.103781007762735,0.104579859643725,0.120370463348426,0.118931721672864,0.111838690953355,0.108029372489861,0.114715157868691,0.11389495288443,0.122056204228051,0.110551126162211,0.129285986297282,0.133571487834332,0.144368432451391,0.161431647613229,0.155590396195778,0.179195536234104,0.194416140317916,0.18400791107776
"Day089",0.74505591042833,0.752655039867739,0.757544681617575,0.764903660954701,0.774684931773671,0.782121785873659,0.787468268639373,0.791021038346416,0.796705980548983,0.800033458508002,0.822828049858229,0.8396262879,0.79600958371612,0.777787403332222,0.746322529113658,0.736729815163419,0.717073405507171,0.710619705555403,0.708696502052913,0.734586592854693,0.730412920660219,0.735185678961464,0.776702831258836,0.768746611656532,0.816172909377133,0.792569577606146,0.800874732429049,0.709746023414513,0.72930410762782,0.748275890582517,0.706530975872662,0.731648166443291,0.763321828588817,0.685243911616295,0.690324959977742,0.722935118180606,0.725961715501371,0.674309627782087,0.696569142207863,0.72467218972,0.693503718116934,0.724034811726201,0.714754050282869,0.694735866847631,0.653976804880968,0.675628725633781,0.613342742154799,0.625514684810637,0.590399197778799,0.602063264155762,0.560635063404622,0.554085306862097,0.603792361562075,0.54469136291683,0.531351855608745,0.477875285903495,0.442523125156724,0.398745442782943,0.398139032084953,0.380026796853099,0.37189800847066,0.343305875832386,0.344815029750344,0.347448112513474,0.35602874997356,0.325520203416393,0.291808020978984,0.287887439304923,0.266022391164583,0.246368016366377,0.21105618127,0.207654461308115,0.193554716497742,0.168287046517719,0.17034251102,0.159189125069102,0.156859122933137,0.125775296103175,0.104948373646634,0.0903867122227115,0.103022966919636,0.0845115196483096,0.0895176107490281,0.0818018145742738,0.0820982433957468,0.0744956498922347,0,0.0671337781766783,0.0776697699930581,0.0907774086509076,0.101902589644905,0.103275042275869,0.120797705710872,0.126650289054934,0.113499636305675,0.111596073912254,0.113680615841021,0.102575240216539,0.118987279420354,0.111335481884453,0.144904499141664,0.152447110157287,0.160719265464196,0.174777354556991,0.173092316019327,0.196526699707948,0.213806263372483,0.197556352511914
"Day090",0.751890828455113,0.759384228884359,0.762773801003558,0.768519875010416,0.77631191420967,0.784920239119247,0.788292561014707,0.78976303835159,0.793063456404138,0.795356955612837,0.819881249642701,0.836934809794076,0.793513223741356,0.775589118277953,0.748508516129999,0.73962348903,0.722649044114159,0.71351690541281,0.71281116482005,0.735471083851322,0.729663238487033,0.734234612658039,0.776066508514401,0.767357899122326,0.815049305321675,0.789476781631052,0.80034847016401,0.708445165611867,0.725701262014514,0.747858443468824,0.707545675099998,0.730514820189998,0.763114270274736,0.685757842164141,0.687035119455648,0.718053380247311,0.722768634328317,0.666610081009998,0.690755504105361,0.720678139266983,0.686051768734709,0.719752229512993,0.712915218330001,0.689437577895529,0.650079542999503,0.670841835141772,0.608697121715,0.623230415830001,0.587616500788762,0.599336136396093,0.561738646295618,0.549596994502977,0.597866085682011,0.542799572898289,0.527479818260714,0.474382010236794,0.439184566590845,0.395315407017907,0.392075340140001,0.373705678708789,0.364692397935175,0.331126838870265,0.338171449116691,0.338382081109925,0.342610888509861,0.314712113603147,0.282108905915138,0.276293648913422,0.259105707572206,0.244619721295323,0.213836424659655,0.203142378447969,0.195105419857927,0.166588003838325,0.173066153840673,0.15925956438013,0.158245228534209,0.127436855585097,0.100824700329835,0.0888645105154444,0.0969758907519395,0.0847469944311864,0.0929200325718584,0.0761518866277655,0.0669810402280142,0.0626779579253134,0.0671337781766783,0,0.0701160190964942,0.0760252198538596,0.0816031690088797,0.0809079947797409,0.107127810101963,0.105718930018128,0.0961856476474047,0.0919935298336796,0.0969230407041846,0.0974693171590252,0.10899112183218,0.102346937196535,0.127458617961471,0.137633542358624,0.14198091476574,0.15666675118735,0.15172159822,0.174571420208254,0.197161753611972,0.178514780591785
"Day091",0.741551075917416,0.749208485256238,0.754978603245927,0.761138462732692,0.776028850740806,0.787451837530001,0.789906067245253,0.791712569522083,0.801541024743893,0.801579476242977,0.826210470451297,0.842571044061807,0.797420738011271,0.77753860791892,0.746123684812694,0.73423935225329,0.714763036148541,0.710426664547105,0.707234307124885,0.73056240010482,0.73033599517045,0.740542568021299,0.78044594209549,0.773874294513567,0.8199687265709,0.795269440021812,0.805272915883895,0.704762602616905,0.73070070049808,0.748644720011366,0.70338845498483,0.735055719903248,0.767622148456267,0.686929134149743,0.689261532551075,0.726935096921366,0.727698779681785,0.675012484716501,0.701575136840445,0.729046937070322,0.696480345719729,0.729802841026755,0.722137901793893,0.699685343830031,0.657870432996843,0.680450937067989,0.617149383213171,0.626686269218666,0.595171835509759,0.606600588384747,0.566796166357329,0.559094405395592,0.608122496481554,0.550376466680467,0.535457219823422,0.482890284262054,0.448528988127905,0.405990726347821,0.404488285879776,0.384741101789221,0.374704158888091,0.349760501970541,0.349879154699256,0.34954573243228,0.358709036261685,0.327238240806911,0.296954735352665,0.294030751567657,0.271223214029918,0.245471385042998,0.209953101449254,0.196700054648198,0.185290014778515,0.170348973860221,0.170877665762184,0.159153162772162,0.163345401986016,0.130184459558698,0.113529932061618,0.102401537120392,0.100486743816986,0.103292943835187,0.100103199146997,0.0879780256322433,0.0920799135445396,0.083846999361227,0.0776697699930581,0.0701160190964942,0,0.077615310899955,0.0896063559937992,0.0872270253049688,0.107272296316609,0.105591766742857,0.100075521362498,0.0946790681390533,0.095046303439545,0.114182496613149,0.123102005886307,0.117043036960904,0.134859586305394,0.144907996621306,0.149220869018062,0.162084513829327,0.161778237611911,0.179717136629217,0.200834033771967,0.186979310272521
"Day092",0.753652704818914,0.76239106887812,0.766356954697009,0.774732748623516,0.786011140345062,0.794186834332796,0.797459056927975,0.796684662124917,0.805083026206822,0.804105446776083,0.827538469515174,0.843938728496242,0.802197956473846,0.786551433600277,0.756455444983654,0.74274519102386,0.727144551228186,0.720632781447428,0.716701076704164,0.739626194025208,0.734945752260482,0.744173420642326,0.78296209832783,0.777961522005551,0.820623044044618,0.799134083784936,0.808543039417129,0.7133373803858,0.73385718919867,0.755478432192226,0.712365020374314,0.74066175921389,0.770457613658034,0.697246861958166,0.697040179049693,0.729490794401885,0.734194481681962,0.677583042565164,0.701485217619999,0.731736025760731,0.701419621218957,0.730711752167307,0.720987678944185,0.700710982779454,0.657607528374864,0.681625832816816,0.620532170769331,0.634670296095479,0.603374145836286,0.610182685460422,0.575214767152124,0.565145668550432,0.609716011527806,0.555053633454472,0.53911871287687,0.487849453623533,0.451653336638384,0.407386216687037,0.402700857908959,0.387624986807557,0.376925014336539,0.350047442117743,0.34799213243652,0.348180438669555,0.356691444939299,0.32395626401338,0.295909049437907,0.290988749653176,0.267962397414117,0.25452752633591,0.220793783341169,0.212351642459691,0.20359425065,0.178323266431941,0.180671661332774,0.165141315883212,0.16898429045662,0.137545451708439,0.130515135806939,0.12200943015878,0.115184336805576,0.12116803411273,0.120398475625602,0.104979340488452,0.105075807193152,0.0943207608390568,0.0907774086509076,0.0760252198538596,0.077615310899955,0,0.0662898052640339,0.073325177374134,0.0869942057343496,0.0900728787327943,0.0888678008908887,0.0857865228071447,0.0883435589283743,0.1040047309024,0.11590392266558,0.11583631277,0.132579811454943,0.134877194581628,0.146262272338418,0.15093403035,0.144209002542837,0.17078113420073,0.183656414234082,0.17610656579412
"Day093",0.772235802073416,0.779886101172201,0.78532671367932,0.789870898925216,0.795361755779305,0.801123095344972,0.805938056649704,0.805660105706802,0.809217662948124,0.812152374037514,0.831260548525186,0.847463727155253,0.805709851845258,0.790006820082549,0.768657601707351,0.758739037128095,0.742896688293139,0.738049862163928,0.737009056738928,0.75237215287981,0.750035194263743,0.748377691657549,0.785932358600704,0.777892697878879,0.823279344035301,0.79802764157697,0.809123781598589,0.726090755441086,0.738392794454389,0.756253733806811,0.72412188676069,0.742925921839281,0.773514286861516,0.70291781391565,0.703701541157037,0.728538492838144,0.730534329248294,0.684511288464197,0.703077675107815,0.729446398757055,0.700979833426912,0.726931534453653,0.720959903370928,0.699700776857537,0.661932071915213,0.682488467815876,0.626437341980977,0.632599522007555,0.608205413450206,0.615403586692688,0.581268463917218,0.57072850354644,0.61087861990113,0.560157446710582,0.545978987363563,0.492478844743591,0.462302896689901,0.41472944307219,0.410904634954182,0.392544908003783,0.38321876679449,0.35081957578659,0.354629032785176,0.354193671668123,0.359630371357634,0.32937675554359,0.297956636630327,0.293488057615379,0.273286150088199,0.267031829078951,0.23480590604652,0.227839726455634,0.214129682287152,0.190614839491671,0.195435036090457,0.178757598123575,0.177430891535806,0.143929589209963,0.141376970066121,0.133418853080661,0.126689527558032,0.122643261735283,0.129515016847877,0.117111739800091,0.110913975396673,0.103781007762735,0.101902589644905,0.0816031690088797,0.0896063559937992,0.0662898052640339,0,0.0634488044411172,0.0733352635492667,0.0776669054591268,0.0789907447460506,0.0872049299719479,0.0880406537331145,0.0962399414068196,0.111324159808877,0.109086913883455,0.126133541856892,0.132421887243744,0.141567527360135,0.144910078351305,0.139260470234555,0.162800879151162,0.179764409103315,0.169047661264012
"Day094",0.765880856501171,0.77440699716,0.779442969227644,0.786763320813456,0.792117711666739,0.797771746173033,0.802648198377894,0.804260509884894,0.808075743826314,0.810865436355675,0.830575582393554,0.846369616373827,0.803861815533536,0.789130151830577,0.764184693385328,0.757386393735771,0.741085111960713,0.735052008871324,0.732078183556792,0.749745024887519,0.74588135836193,0.747583470885049,0.784841597198607,0.775149611376864,0.822755858433545,0.797040666484927,0.807069724916753,0.722450260308857,0.735286944141912,0.753265652124673,0.720701419578153,0.741887845616777,0.77163713100941,0.697791732663243,0.697778843734756,0.731761055825365,0.733993142665271,0.682807243241102,0.705932156364704,0.732546031434071,0.701872133743849,0.731247968400749,0.72276829975802,0.702204061774246,0.664436575571745,0.684214787632631,0.625713092097372,0.636420789633633,0.60370965808613,0.614892954518947,0.579445063913131,0.568256901112159,0.615480270596916,0.563500090435833,0.545295544699112,0.490896444518729,0.45742061571511,0.412710377506428,0.413909725338096,0.393754529517594,0.385650888308565,0.353321632929635,0.354871017638708,0.355660919581547,0.360975211731122,0.333374727166665,0.3010432476036,0.291510855728561,0.275351620641014,0.265277158391841,0.233482322058987,0.22613196863804,0.215823717079209,0.189503592643528,0.195408356442414,0.18099699771543,0.178354882047515,0.14679707906133,0.13305622844974,0.127463951902352,0.124618695209392,0.122467435366528,0.124957823999377,0.112903292951935,0.108594886307828,0.104579859643725,0.103275042275869,0.0809079947797409,0.0872270253049688,0.073325177374134,0.0634488044411172,0,0.07813049103,0.0739246396603899,0.079851825406806,0.078880431833028,0.0851791051543526,0.100213165297484,0.109300322590081,0.108539910164573,0.124183997078105,0.125818223895564,0.137772832331912,0.146132264602693,0.139872569245908,0.161653440072876,0.180717583925061,0.168998350945705
"Day095",0.772787288341598,0.78039144030145,0.78480090099924,0.789218105235784,0.793986761860256,0.802573445927296,0.804175581102376,0.807082422579743,0.813451958151605,0.815324149631533,0.836178594471809,0.85049198196402,0.8100200213281,0.793595558483096,0.772291945225199,0.762980278304594,0.746427711187321,0.7392055028774,0.738229806372145,0.756743086605405,0.753632519598622,0.752133248542735,0.78900135553101,0.776987279927734,0.824841797180732,0.800519974359081,0.809200756891874,0.728827367382712,0.744152685808253,0.759238710762777,0.725278477132142,0.748795605783672,0.775844461809912,0.705207487314104,0.706157194005593,0.733417997140677,0.739073798400868,0.687371500110301,0.708869777066709,0.734814202939393,0.706069926725304,0.734123058416071,0.727113885012263,0.704908590425573,0.669144202648569,0.686915875341823,0.631916483968404,0.63985200099659,0.613117678096164,0.619911176498506,0.585931520328945,0.574113966606764,0.620094742157205,0.567526321569188,0.54950723822,0.497323172422513,0.465357304684654,0.415654214530331,0.416102055762047,0.397669634338918,0.385031299678557,0.364934593984929,0.364763417335533,0.359909183437995,0.362212561128111,0.333681698670026,0.306240913213905,0.29808428086649,0.276004392436921,0.271205078076356,0.237354402669494,0.230817066037695,0.220326509647626,0.195380144639192,0.199720183907989,0.18337220485934,0.175969285950558,0.16466560180229,0.156945703823813,0.148244409530377,0.150994499947835,0.146910449182938,0.143903229137232,0.130603712876082,0.129030974544193,0.120370463348426,0.120797705710872,0.107127810101963,0.107272296316609,0.0869942057343496,0.0733352635492667,0.07813049103,0,0.07217626712,0.0790040040971103,0.0798581318733851,0.0950412629054752,0.103752645580706,0.114111650164699,0.113763330599101,0.119296137733491,0.124973146651873,0.136266094909769,0.135494411990839,0.136532937043875,0.151336226663323,0.161977205627148,0.153549631906516
"Day096",0.771222943571144,0.781387833,0.784841959397212,0.788892155313222,0.795559355787289,0.801405284512979,0.804956603407802,0.808655708714784,0.810654404956094,0.814881596905554,0.831947553153444,0.84755922428372,0.807037624653156,0.792946995570023,0.76954538698498,0.760412221055574,0.745706290970344,0.738939303071306,0.738458542896154,0.756090035947075,0.749763262071289,0.747920472875042,0.783893631838645,0.775460593426842,0.824738679183507,0.797738606064945,0.806252282526782,0.728109417228065,0.739919000371704,0.755480445164452,0.723081501928,0.743332571326684,0.769787579539569,0.703944375682568,0.701030748924382,0.727953062295442,0.728933669545752,0.681649164531143,0.702583882584871,0.729745633504323,0.700140749073989,0.72799307830088,0.717814538618342,0.698886904204628,0.658390778711956,0.679667637032813,0.627188266427106,0.63276634551387,0.605643245516198,0.615441041758834,0.581205351733034,0.571059756232145,0.613770874297035,0.563704611035811,0.545271400599114,0.492156171558559,0.462106416764547,0.416051340866278,0.415001499408025,0.390495347457903,0.381532503218153,0.353948181989519,0.355458184388672,0.353781299661697,0.357037025861437,0.329137140236897,0.296228172113141,0.288966970168878,0.269575585330782,0.264665990041916,0.235068931858843,0.22305581367827,0.210183048089491,0.193027539743686,0.199418759892052,0.182577546825477,0.180848162497341,0.163901179900903,0.155761929203723,0.151426294100915,0.139805713828709,0.144629335964091,0.146085134638426,0.133046911218713,0.130063278737399,0.118931721672864,0.126650289054934,0.105718930018128,0.105591766742857,0.0900728787327943,0.0776669054591268,0.0739246396603899,0.07217626712,0,0.0828999070566841,0.0831969727529202,0.0805406116449326,0.104540840097159,0.112466890649939,0.110633859594469,0.127291298178182,0.127967765115403,0.138297636021862,0.136741051283163,0.137196431186082,0.138126940884641,0.164819058355935,0.154218100026518
"Day097",0.783242133061575,0.792479016741323,0.797545328777975,0.801468354773971,0.806464944271616,0.809227192375692,0.815050978250753,0.815172837907986,0.816180701709081,0.818047258799083,0.837410285288374,0.85333117732,0.812106520155637,0.798385760331089,0.779970052394499,0.770439858134261,0.753983399327539,0.750171678948765,0.747640838722522,0.763825387325276,0.760350695827973,0.755550528732888,0.789325424149466,0.789134535236837,0.834650705058426,0.806730088737774,0.81835407090001,0.743242459392838,0.75154614760882,0.769269434832306,0.738799073593469,0.755784894753893,0.780235877928901,0.717767479545644,0.716754758637081,0.74199390596194,0.742962146151285,0.698641875553425,0.717079963128683,0.74176833593,0.716362473497164,0.739679478396983,0.731407940203285,0.711012534077225,0.674845452392117,0.694502611894726,0.640804482962328,0.644913243851122,0.624128558423016,0.629860333462566,0.598399606285944,0.587042477624899,0.618166820482363,0.570170399756447,0.557042849667718,0.503233388202355,0.474698227075759,0.426063371224173,0.420407475575511,0.398291063253008,0.391323833104352,0.363205228490496,0.367594618261028,0.358812449383589,0.366763764923668,0.33858461093685,0.306951403371786,0.301039077504464,0.282900978296777,0.283569305245075,0.25119282493,0.249653140848745,0.233716535209349,0.209915789903339,0.21734058506,0.19991819986399,0.196681876063934,0.167016544065856,0.145698150069503,0.141068774244232,0.148502605371683,0.133952144167321,0.135299213141088,0.125554971101211,0.119338028978354,0.111838690953355,0.113499636305675,0.0961856476474047,0.100075521362498,0.0888678008908887,0.0789907447460506,0.079851825406806,0.0790040040971103,0.0828999070566841,0,0.0588048483888224,0.0651523116927198,0.0747083486661207,0.0875182835789383,0.0837859361433515,0.100669164986577,0.105612827866584,0.115854772644421,0.12926546615517,0.125963790558149,0.149443821577242,0.163656479170728,0.153329472170366
"Day098",0.781669512818166,0.791215433138077,0.794570292324864,0.799211657161003,0.803098940977822,0.806202213402558,0.808917430487579,0.811764281634941,0.814572413686291,0.81826831916637,0.83639759179591,0.852986323897795,0.810970777422836,0.798806388768048,0.777978100071119,0.770717064920828,0.754380641363859,0.747154882554715,0.745522388538726,0.763225181881713,0.758455849314492,0.753747846399069,0.789305056366304,0.783093763603492,0.830355003685578,0.803358696874436,0.812402362036868,0.737373635779192,0.746976264834819,0.762893568218814,0.734979157519397,0.751652586310066,0.77651772706553,0.71187957952144,0.709113392672908,0.738504998077773,0.741282119177413,0.692685258848488,0.713890992004264,0.740446945576106,0.710957133632774,0.73937953097306,0.729269837649171,0.708703297082913,0.668888723126822,0.691432594279943,0.638497264487113,0.643429386585737,0.61792309628651,0.625973029377403,0.591254204139563,0.581405777978141,0.622625455456792,0.5731254841,0.555812688441104,0.499786038575007,0.470838844627938,0.422311690485338,0.422192730556888,0.400721134954007,0.387627775034464,0.36237265690101,0.36422643358139,0.364349965784109,0.36637981618416,0.342812106597141,0.30835248867167,0.30151490392397,0.28338182718609,0.280275683174395,0.24995460341875,0.245626317907369,0.231351769827724,0.209323882351399,0.216179323678243,0.197724780471693,0.186418938521525,0.166530504743322,0.139510820847678,0.132501081670963,0.142249222118535,0.131055760204344,0.132072443137924,0.121972528898292,0.119600980525166,0.108029372489861,0.111596073912254,0.0919935298336796,0.0946790681390533,0.0857865228071447,0.0872049299719479,0.078880431833028,0.0798581318733851,0.0831969727529202,0.0588048483888224,0,0.0563057145088739,0.0647419418119422,0.0711268054742676,0.0726823976889975,0.0963552602925261,0.101211375883036,0.1099662138811,0.123915654251815,0.118281254944731,0.142771767004283,0.158385000917919,0.152983869697649
"Day099",0.782190775709999,0.792371279268961,0.796163956705288,0.801199755120874,0.807055834168164,0.810136075851899,0.814880819466479,0.817196250193656,0.815580330384754,0.819701504084508,0.838172135372137,0.853808986142426,0.814142672721374,0.803600335427496,0.782094257073074,0.770710470613757,0.7546547215684,0.74785710481,0.747282372074007,0.764815133335287,0.760136280038378,0.757003967803645,0.789659253307361,0.785548095165011,0.833622678722495,0.806927389284208,0.81568690146553,0.743381893524643,0.749539326860018,0.76830186486201,0.740762897765554,0.755235128574685,0.777878672577769,0.716067902109812,0.713077817401561,0.741489556893877,0.745273512972926,0.699370760309019,0.716650689812751,0.744204228371743,0.717275387111204,0.740994957859065,0.73200079866608,0.712315146911645,0.675392059039738,0.694412634010696,0.643480192602391,0.64783225045113,0.623762361834951,0.629655084054069,0.598832943620059,0.58730817924,0.62293288127451,0.571529010162848,0.555856758125518,0.504878929784366,0.474972358780379,0.425271544482989,0.42218020771467,0.400154225133986,0.389690019305918,0.361838936814869,0.368093935264755,0.365939717307555,0.370886351137184,0.341217676452939,0.31119513355112,0.304256486913489,0.284044775907782,0.282227577296133,0.254066229923405,0.241178921493118,0.228790678434704,0.211446896590572,0.218384113866437,0.201053581362037,0.197509901442162,0.164131737536717,0.144525933672423,0.141018495777244,0.133316851774667,0.134007679970929,0.137856201134486,0.129320972004955,0.12464843717313,0.114715157868691,0.113680615841021,0.0969230407041846,0.095046303439545,0.0883435589283743,0.0880406537331145,0.0851791051543526,0.0950412629054752,0.0805406116449326,0.0651523116927198,0.0563057145088739,0,0.0617069476056806,0.0726563383070937,0.0778593315714964,0.0979357587229381,0.101339497542906,0.108766017470211,0.12200493178951,0.115516710333069,0.135657438790504,0.159254385022037,0.152298907682385
